metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1788949382.4562,elite,2258.0228540408,1788749737.3337,AS205463 Pembe Gul Isguzar Karagoz,VDSGLOBAL,Bursa,Asia,AS,Türkiye,TR,,False,Pembe Gul Isguzar Karagoz,40.1925,29.0587,False,VDS GLOBAL YAZILIM ARGE GELISTIRME LIMITED SIRKETI,False,Bursa Province,success,Europe/Istanbul,16100,1788749133,1788949401.1246,1080,socks5,2.56.108.184:1080,True,7487.0500564575,7564,807,90.359574722255,2.56.108.184
True,1788948587.0364,elite,11764.342219529,1787616316.3464,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,True,Grand Est,success,Europe/Paris,67630,1788823491,1788949401.052,4545,socks5,158.220.99.85:4545,True,14770.345926285,56122,3674,93.855776306107,158.220.99.85
True,1788949358.5486,elite,5998.3445439433,1769019125.2549,AS210644 AEZA GROUP LLC,AEZA-AS,Stockholm,Europe,EU,Sweden,SE,,True,Aeza International LTD,59.3287,18.0717,False,Aeza International LTD,True,Stockholm County,success,Europe/Stockholm,100 04,1788638817,1788949400.9289,45700,socks4,147.45.72.31:45700,True,14663.832187653,108906,333389,24.622932658068,147.45.72.31
True,1788949400.8888,elite,3401.0214978536,1783368818.9044,AS7552 Viettel Group,VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,False,VIETTEL,21.0184,105.8461,False,,True,Hanoi,success,Asia/Bangkok,100000,1788811404,1788949400.8888,1080,socks4,117.4.26.246:1080,True,2073.3273029327,135625,135183,50.081607633452,117.4.26.246
True,1788949279.0776,transparent,2096.2194517875,1781040998.614,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,Alibaba.com LLC,22.273,114.1498,False,Hong Kong,True,Central and Western District,success,Asia/Hong_Kong,999077,1788903280,1788949400.865,8213,http,8.210.93.183:8213,False,602.42438316345,44473,34372,56.405605935697,8.210.93.183
True,1788949341.8105,elite,4410.0760777237,1787157217.1342,AS210644 AEZA INTERNATIONAL LTD,AEZA-AS,Helsinki,Europe,EU,Finland,FI,,True,xorek.cloud International LTD,60.1698,24.9383,False,xorek.cloud International LTD,True,Uusimaa,success,Europe/Helsinki,00191,1788364030,1788949400.8329,1080,socks5,150.241.70.126:1080,True,2527.8785228729,27553,23525,53.942989153843,150.241.70.126
True,1788949352.3669,elite,2290.464617584,1784093010.009,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Atlanta,North America,,United States,US,,False,Global Connectivity Solutions LLP,33.7501,-84.3885,False,Global Connectivity Solutions LLP,True,Georgia,success,America/New_York,30302,1788929778,1788949400.8084,1082,socks4,147.45.60.136:1082,True,3535.9871387482,186821,89324,67.653225660432,147.45.60.136
True,1788949400.7916,elite,5057.1740812292,1776086776.3375,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,False,China Mobile communications corporation,23.1317,113.266,True,"China Mobile Communications Group Co., Ltd",True,Guangdong,success,Asia/Shanghai,510000,1788787606,1788949400.7916,1080,socks5,221.176.85.225:1080,True,8578.3269405365,18638,105790,14.978943646125,221.176.85.225
True,1788949400.7636,elite,3366.1483273367,1787830674.9591,AS215305 Mastersoft S.R.L.,retzor-as,Amsterdam,Europe,EU,The Netherlands,NL,,False,Mastersoft S.R.L.,52.3716,4.8883,False,"Retzor, Inc.",True,North Holland,success,Europe/Amsterdam,1012,1788432438,1788949400.7636,1080,socks4,103.112.68.25:1080,True,52.152633666992,26756,36782,42.110233246246,103.112.68.25
True,1788949307.5976,elite,3936.2023350232,1788411298.8551,AS23956 AmberIT Limited,AMBERIT-BD-AS,Sylhet,Asia,AS,Bangladesh,BD,,False,Amber IT Limited,24.9328,91.8739,False,Dhakacom Limited,False,Sylhet Division,success,Asia/Dhaka,3100,1788410446,1788949400.7497,9090,socks5,118.179.102.168:9090,True,8508.2046985626,10127,6909,59.44470532989,118.179.102.168
True,1788949400.7363,elite,3595.5233412643,1788419408.0555,AS20081 NET2ATLANTA.COM LLC,NET2ATLANTA,Simpsonville,North America,,United States,US,,False,NET2ATLANTA.COM LLC,34.7518,-82.2556,False,NET2ATLANTA.COM LLC,False,South Carolina,success,America/New_York,29681,1788416248,1788949400.7363,4145,socks4,216.105.143.146:4145,True,1203.8340568542,37207,5367,87.393714473622,216.105.143.146
True,1788949400.7122,elite,6205.4329731578,1788901654.8631,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788900494,1788949400.7122,33666,socks5,45.74.31.30:33666,True,5338.9592170715,821,544,60.14652014652,45.74.31.30
True,1788949400.6771,transparent,6575.3976552987,1787617344.431,AS52255 Grupo Servicios Junin S.A.,Grupo Servicios Junin S.A.,Junín,South America,SA,Argentina,AR,,False,Grupo Servicios Junin S.A.,-34.5872,-60.9576,False,Grupo Servicios Junin S.A,True,Buenos Aires,success,America/Argentina/Buenos_Aires,6000,1788826714,1788949400.6771,8080,http,186.0.170.20:8080,False,7483.8819503784,3018,7765,27.988500417324,186.0.170.20
True,1788949400.6096,elite,7273.7837470827,1787695039.4067,AS210644 AEZA GROUP LLC,AEZA-AS,Stockholm,Europe,EU,Sweden,SE,,True,Aeza International LTD,59.3287,18.0717,False,Aeza Group LLC,True,Stockholm County,success,Europe/Stockholm,100 04,1788901832,1788949400.6096,8443,socks5,77.221.136.53:8443,True,9141.9715881348,4493,18113,19.87525435725,77.221.136.53
True,1788945754.8614,elite,2496.0571664967,1710541373.1372,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,Alibaba Cloud LLC,22.3193,114.169,False,Alibaba Cloud - HK,True,Kowloon,success,Asia/Hong_Kong,999077,1788858350,1788949400.5121,3128,http,47.243.92.199:3128,True,596.86946868896,597550,94095,86.395477448691,47.243.92.199
True,1788949397.5405,elite,2607.6493757869,1697035420.0374,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications,True,Florida,success,America/Chicago,32516,1788849371,1788949400.4832,4145,socks4,184.181.217.220:4145,True,1847.2189903259,836067,809397,50.810409708143,184.181.217.220
True,1788949400.4799,elite,1135.7163623204,1788314761.8563,AS24086 Viettel Corporation,VIETTEL-AS-VN,Hanoi,Asia,AS,Vietnam,VN,,False,Viettel Group,21.0278,105.834,False,VIETTEL,False,Hanoi,success,Asia/Bangkok,,1788918728,1788949400.4799,1080,socks4,116.100.217.114:1080,True,1107.5913906097,7700,18310,29.60399846213,116.100.217.114
True,1788947916.8103,elite,2331.9986621253,1788947916.8103,AS212552 BitCommand LLC,BitCommand,Toronto,North America,,Canada,CA,,False,BitCommand LLC,43.709,-79.4057,False,BitCommand,True,Ontario,success,America/Toronto,M5A,1788946579,1788949400.4681,2080,socks4,217.197.97.48:2080,True,5004.3859481812,139,0,100.0,217.197.97.48
True,1788357317.5092,elite,1113.938501935,1785885117.5884,AS17252 Colocation America Corporation,AS2-COLOAM,Los Angeles,North America,,United States,US,,True,Colocation America Corporation,34.0549,-118.243,False,T3 Web Hosting,True,California,success,America/Los_Angeles,90009,1788906624,1788949400.4522,8081,http,67.203.23.88:8081,False,310.99247932434,56348,38,99.932607384812,67.203.23.88
True,1788949400.444,elite,4123.4266763258,1787564680.8417,AS262996 MEGAMINAS TELECOMUNICACOES LTDA,MEGAMINAS TELECOMUNICACOES LTDA,Cássia,South America,SA,Brazil,BR,,False,Minas Telecomunicacoes E Informatica Ltda ME,-20.5954,-46.9248,False,Megaminas Telecomunicacoes Ltda,True,Minas Gerais,success,America/Sao_Paulo,37980,1788772355,1788949400.444,7080,socks5,186.219.212.53:7080,True,8415.5266284943,6306,20352,23.655187936079,186.219.212.53
True,1788949336.5145,elite,4107.7473140723,1786140341.7847,AS16276 OVH SAS,OVH,Strasbourg,Europe,EU,France,FR,,True,OVH SAS,48.5734,7.75211,False,OVH,True,Grand Est,success,Europe/Paris,67000,1788557400,1788949400.412,48080,socks5,152.228.134.176:48080,True,3525.8920192719,48170,38420,55.629980367248,152.228.134.176
True,1788936575.8299,anonymous,896.30681701105,1783205314.9095,AS4755 TATA Communications formerly VSNL is Leading ISP,TATACOMM-AS,Kolkata,Asia,AS,India,IN,,False,Tata Communications Limited,22.5643,88.3693,False,Tata Communications Limited,True,West Bengal,success,Asia/Kolkata,700001,1788645155,1788949400.4013,80,http,219.65.73.80:80,False,453.92274856567,95836,1310,98.651514215717,219.65.73.80
True,1788949400.3928,elite,7242.0559194353,1788932084.2962,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788930073,1788949400.3928,38207,http,174.138.165.206:38207,True,2635.0240707397,9,95,8.6538461538462,174.138.165.206
True,1788949400.3564,elite,10804.15000635,1788934153.6545,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788932721,1788949400.3564,38691,http,174.138.165.204:38691,True,1579.199552536,17,85,16.666666666667,174.138.165.204
True,1788949280.3884,elite,4019.992275238,1788940613.3083,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788939378,1788949400.346,4300,socks5,45.74.31.42:4300,True,4733.4680557251,201,68,74.721189591078,45.74.31.42
True,1788949016.6449,elite,5511.2154334745,1787581507.3175,AS59441 Hostiran Network,Hostiran-Network,Tehran,Asia,AS,Iran,IR,,True,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.),35.6824,51.4158,False,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.),True,Tehran,success,Asia/Tehran,,1788790118,1788949400.2353,1080,socks5,62.60.210.173:1080,True,6968.0383205414,57855,3694,93.998277794928,62.60.210.173
True,1788949321.2803,elite,3106.1493250805,1778935813.8245,AS50803 PP Serih Olena Petrovna,ORG-FSO1-RIPE,Zhytomyr,Europe,EU,Ukraine,UA,,False,PP Serih Olena Petrovna,50.262,28.6722,False,PBF Electra,True,Zhytomyr Oblast,success,Europe/Kyiv,10009,1788610545,1788949400.2185,33500,socks5,193.24.222.150:33500,True,7706.8004608154,20373,98991,17.067960189002,193.24.222.150
True,1788873269.6791,elite,3154.4804444972,1783542429.049,"AS136188 NINGBO, ZHEJIANG Province, P.R.China.",CHINATELECOM-ZHEJIANG-NINGBO-IDC,Ningbo,Asia,AS,China,CN,,False,China Telecom,29.9302,121.561,False,,True,Zhejiang,success,Asia/Shanghai,315000,1788378148,1788949400.2153,17981,http,122.246.3.12:17981,True,3257.9431533813,91497,537,99.416519981746,122.246.3.12
True,1788949400.0869,elite,1129.1627850684,1776081502.4314,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,,True,Performive LLC,33.7488,-84.3877,False,Performive LLC,True,Georgia,success,America/New_York,30302,1788782059,1788949400.0869,16137,socks5,192.252.215.5:16137,True,910.49027442932,90569,76853,54.096235859087,192.252.215.5
True,1788949400.0734,elite,3289.3118364398,1786748258.5239,AS18002 AS Number for Interdomain Routing,WORLDPHONE-IN,Karnāl,Asia,AS,India,IN,,False,World Phone Internet Services Pvt Ltd,29.6923,76.986,False,,True,Haryana,success,Asia/Kolkata,132001,1788561439,1788949400.0734,1080,socks4,14.102.70.89:1080,True,3801.8660545349,25548,62933,28.873995547067,14.102.70.89
True,1788949388.9801,elite,6280.1142723301,1787441461.0069,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788650019,1788949399.9824,5487,socks5,45.74.31.42:5487,True,4730.1893234253,2141,6292,25.388355270959,45.74.31.42
True,1788949399.977,transparent,6453.7346024098,1710548377.081,AS42313 ONE ALBANIA SH.A.,ONEALBANIA-AS,Tirana,Europe,EU,Albania,AL,,False,ONE ALBANIA SH.A.,41.3253,19.8184,False,Test13,True,Tirana,success,Europe/Tirane,,1788859699,1788949399.977,8079,http,217.24.245.58:8079,True,6626.0738372803,82196,938997,8.049017178927,217.24.245.58
True,1788949344.237,elite,3121.9519827737,1788358629.9244,AS24186 RailTel Corporation of India Ltd,RAILTEL-AS-IN,Biswān,Asia,AS,India,IN,,False,RailTel Corporation of India Ltd.,27.4958,80.9962,False,RailTel Corporation,False,Uttar Pradesh,success,Asia/Kolkata,,1788357353,1788949399.7609,1080,socks4,103.66.72.163:1080,True,4063.0428791046,7251,11658,38.346818975091,103.66.72.163
True,1788948820.9994,elite,3588.1295681,1788948820.9994,AS212552 BitCommand LLC,BitCommand,Toronto,North America,,Canada,CA,,False,BitCommand LLC,43.709,-79.4057,False,BitCommand,True,Ontario,success,America/Toronto,M5A,1788946019,1788949399.7513,2080,socks5,217.197.97.48:2080,True,4000.9582042694,25,0,100.0,217.197.97.48
True,1788949399.7041,elite,11442.876262749,1788867716.3396,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788866889,1788949399.7041,27310,socks5,45.74.31.30:27310,True,12909.159660339,901,1009,47.17277486911,45.74.31.30
True,1788949387.0606,elite,10325.267088575,1785990991.8259,"AS20473 The Constant Company, LLC",AS-VULTR,Toronto,North America,,Canada,CA,,True,The Constant Company,43.709,-79.4057,False,"Vultr Holdings, LLC",True,Ontario,success,America/Toronto,M5A,1788408419,1788949399.6814,32768,socks4,155.138.139.189:32768,True,12955.461025238,21935,79006,21.73051584589,155.138.139.189
True,1788949399.621,elite,2711.0419564749,1710549516.6581,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Irvine,North America,,United States,US,,False,Cox Communications Inc.,33.6846,-117.827,False,Cox Communications,True,California,success,America/Los_Angeles,92612,1788738780,1788949399.621,4145,socks4,72.195.101.99:4145,True,1812.5789165497,516390,1064740,32.659553610393,72.195.101.99
True,1788948647.197,elite,3000.7152278616,1778629865.344,AS210546 CHSL ONE LTD,CHSL-ONE,Frankfurt am Main,Europe,EU,Germany,DE,,True,Chsl ONE LTD,50.1109,8.68213,False,"Cloud Hosting Solutions, Limited",True,Hesse,success,Europe/Berlin,60313,1788348902,1788949399.5643,1080,socks5,77.239.106.24:1080,True,13853.553533554,90979,4332,95.454879289904,77.239.106.24
True,1788949329.6545,elite,10764.785406894,1788353728.4831,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788352637,1788949399.547,4476,socks5,45.74.31.42:4476,True,14029.824972153,1090,3178,25.538894095595,45.74.31.42
True,1788947963.5061,elite,1821.674728498,1783542621.0238,"AS134760 Shijiazhuang IDC network, CHINANET Hebei province",ChinaNet-Hebei-Shijiazhuang-IDC,Shijiazhuang,Asia,AS,China,CN,,False,"Shijiazhuang IDC network, CHINANET Hebei province",38.036,114.47,False,Chinanet HE,True,Hebei,success,Asia/Shanghai,050000,1788378278,1788949399.4884,17981,http,27.185.218.213:17981,True,1237.6391887665,87692,2334,97.407415635483,27.185.218.213
True,1788949399.3331,elite,2093.3524237739,1788948014.985,AS141995 Contabo Asia Private Limited,CAPL-AS-AP,Mumbai,Asia,AS,India,IN,,True,Contabo Asia Private Limited,19.0748,72.8856,False,Contabo GmbH,False,Maharashtra,success,Asia/Kolkata,400710,1788945770,1788949399.3331,30860,http,94.136.185.35:30860,False,8931.0476779938,9,6,60.0,94.136.185.35
True,1788949399.2694,elite,3591.4369105096,1776089321.4358,AS26599 TELEFÔNICA BRASIL S.A,TELEFÔNICA BRASIL S.A,São Paulo,South America,SA,Brazil,BR,,False,Vivo,-23.6293,-46.6351,False,TELEF�NICA BRASIL S.A,True,São Paulo,success,America/Sao_Paulo,01000,1788788890,1788949399.2694,5678,socks4,177.26.112.65:5678,True,8381.0174465179,246389,299912,45.101326924168,177.26.112.65
True,1788949399.1084,elite,11931.252330664,1778724434.8744,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788578117,1788949399.1084,37234,socks5,174.138.162.36:37234,True,12772.6085186,972,10473,8.4927916120577,174.138.162.36
True,1788949271.9041,elite,925.57006440247,1778477464.1168,AS8427 Joint Stock Company TransTeleCom,MAGINFO-AS,Magnitogorsk,Europe,EU,Russia,RU,,False,MAGINFO,53.4305,59.0031,False,,True,Chelyabinsk Oblast,success,Asia/Yekaterinburg,455038,1788759125,1788949399.0632,1080,socks5,79.134.4.192:1080,True,673.15864562988,43844,49877,46.781404381089,79.134.4.192
True,1788949387.509,elite,3272.4444476009,1783609350.3307,AS142347 PT Sarana Media Cemerlang,IDNIC-JAGONET-AS-ID,Ponorogo,Asia,AS,Indonesia,ID,,False,Sarana Media Cemerlang,-7.8685,111.462,False,,True,East Java,success,Asia/Jakarta,,1788445652,1788949399.0173,36473,socks4,103.169.189.155:36473,True,2005.0699710846,173451,118839,59.342091758185,103.169.189.155
True,1788903642.5828,elite,930.43114642908,1781058435.9784,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,True,Grand Est,success,Europe/Paris,67630,1788692328,1788949399.0102,1080,socks5,213.199.47.140:1080,True,260.37263870239,147691,5102,96.66084179249,213.199.47.140
True,1788940183.4648,transparent,1430.3414225986,1787586263.6742,AS141718 haoxiangyun,HHXYTC-AS-AP,Kwun Tong,Asia,AS,Hong Kong,HK,,False,haoxiangyun,22.3101,114.224,False,Superhub Limited,True,Kwun Tong District,success,Asia/Hong_Kong,,1788795374,1788949398.9722,3128,http,103.211.103.170:3128,True,2836.7331027985,23412,582,97.5743935984,103.211.103.170
True,1788946426.6448,elite,1221.7860231152,1750610002.7643,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,South Korea,KR,,True,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,False,Alibaba.com Singapore E-Commerce Private Limited,True,Seoul,success,Asia/Seoul,04524,1788857418,1788949398.9543,3128,http,8.213.151.128:3128,True,796.64897918701,517979,41214,92.629736066081,8.213.151.128
True,1788890694.4709,elite,1221.3495031316,1783526730.3243,AS17252 Colocation America Corporation,AS2-COLOAM,Los Angeles,North America,,United States,US,,True,Vault Host,34.0549,-118.243,False,Equinox Servers,True,California,success,America/Los_Angeles,90009,1788362357,1788949398.8148,8081,http,23.228.86.236:8081,False,324.0270614624,92582,61,99.934155845558,23.228.86.236
True,1788949388.6973,anonymous,4434.0889390035,1752332521.2734,AS31590 Rackhosting.com ApS,RACKHOSTING-AS,Taastrup,Europe,EU,Denmark,DK,,True,Modulweb ApS,55.6624,12.3072,False,,True,Capital Region,success,Europe/Copenhagen,2630,1788793655,1788949398.8048,80,http,194.150.110.134:80,False,4129.6539306641,126511,50922,71.300716326726,194.150.110.134
True,1788949382.7661,elite,5820.1952781942,1788337260.2061,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788940483,1788949398.7981,5023,socks5,45.74.31.42:5023,True,4894.9596881866,721,3732,16.191331686503,45.74.31.42
True,1788949398.649,elite,2523.964729645,1696985894.4675,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications,True,Florida,success,America/Chicago,32516,1788567640,1788949398.649,57745,socks4,70.166.167.55:57745,True,787.05286979675,604833,947437,38.96441984964,70.166.167.55
True,1788948202.9549,elite,2908.368880827,1787615381.5948,AS51765 Oy Creanova Hosting Solutions Ltd.,CREANOVA-AS,Los Angeles,North America,,United States,US,,True,Oy Crea Nova Hosting Solution Ltd,34.0544,-118.244,False,Beafort Limited,True,California,success,America/Los_Angeles,90009,1788823967,1788949398.637,1080,socks4,85.209.156.148:1080,True,3423.6636161804,115238,3581,96.98617224518,85.209.156.148
True,1788949398.5733,elite,2754.5462681819,1783051063.7826,AS4538 China Education and Research Network Center,ERX-CERNET-BKB,Haidian,Asia,AS,China,CN,Haidian Qu,False,CERNET,39.9997,116.326,False,,True,Beijing,success,Asia/Shanghai,,1788495200,1788949398.5733,29290,socks5,59.66.23.99:29290,True,1653.4142494202,4512,34464,11.576354679803,59.66.23.99
