alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1788985257.0049,transparent,6899.7292295086,1781525104.6882,"AS9121 Turk Telekomunikasyon Anonim Sirketi",TTNet,Istanbul,Asia,AS,Türkiye,TR,,false,"Turk Telekomunikasyon Anonim Sirketi",41.0108,28.9482,false,"Firatnet Telekom Internet Hizmetleri",true,Istanbul,success,Europe/Istanbul,34096,1788780474,1788985257.0049,5050,http,88.255.81.73:5050,false,2707.7882289886,18368,51080,26.448565833429,88.255.81.73
true,1788985256.6049,transparent,5782.6341794568,1783542489.0743,"AS55990 Huawei Cloud Service data center",HWCSNET,Guangzhou,Asia,AS,China,CN,,true,"Huawei Cloud Service data center",23.129,113.2643,false,"Huawei Public Cloud Service",true,Guangdong,success,Asia/Shanghai,,1788983670,1788985256.6049,2388,http,113.46.227.104:2388,false,9616.1825656891,16031,34660,31.624943283818,113.46.227.104
true,1788984311.8688,elite,4713.7419006314,1715439988.8164,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,Taipei,Asia,AS,Taiwan,TW,,true,"Google LLC",25.0329,121.5654,false,"Google Cloud (asia-east1)",true,Taiwan,success,Asia/Taipei,,1788850323,1788985256.3238,80,http,34.81.160.132:80,false,10662.690401077,251942,393636,39.025803233691,34.81.160.132
true,1788963362.8374,transparent,251.39074412013,1780373059.267,"AS9121 Turk Telekomunikasyon Anonim Sirketi",TTNet,Istanbul,Asia,AS,Türkiye,TR,,false,"Turk Telekomunikasyon Anonim Sirketi",41.0108,28.9482,false,TurkTelekom,true,Istanbul,success,Europe/Istanbul,34096,1788838232,1788985255.6995,8080,http,95.3.69.222:8080,true,232.12122917175,146677,1536,98.96365366061,95.3.69.222
true,1788985255.2927,transparent,6005.74032311,1750473007.5335,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.","Guatemala City","North America",NA,Guatemala,GT,,false,"Ufinet Panama S.A.",14.6343,-90.5155,false,"UFINET Guatemala S. A",true,Guatemala,success,America/Guatemala,01001,1788835620,1788985255.2927,999,http,181.119.111.239:999,false,12727.929592133,35365,292092,10.799891283436,181.119.111.239
true,1788984981.0514,transparent,1953.8436248635,1787607984.4981,"AS38731 Vietel - CHT Compamy Ltd",VTDC-AS-VN,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,VTDC,10.822,106.6257,false,"Viettel - CHT Company Ltd",true,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1788817222,1788985255.1334,80,http,210.211.113.33:80,false,615.98587036133,22826,1117,95.334753372593,210.211.113.33
true,1788985255.1072,elite,8420.5279744612,1788059310.9046,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788663998,1788985255.1072,56257,http,174.138.162.34:56257,false,2618.6420917511,393,4621,7.8380534503391,174.138.162.34
true,1788985254.2763,elite,6671.6735971385,1788596955.58,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788594016,1788985254.2763,31916,http,174.138.162.35:31916,false,5920.1612472534,145,1949,6.9245463228271,174.138.162.35
true,1788985253.8788,transparent,7323.241070299,1774482068.2857,"AS149359 PT Persada Data Multimedia",IDNIC-PDM-AS-ID,Karangrejo,Asia,AS,Indonesia,ID,,true,"PT Persada Data Multimedia",-6.9523,112.555,false,"PT Persada Data Multimedia",true,"East Java",success,Asia/Jakarta,,1788826773,1788985253.8788,8090,http,103.19.78.133:8090,false,9663.028717041,8762,45565,16.128260349366,103.19.78.133
true,1788985253.1063,elite,11429.258799461,1788181591.1946,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788784928,1788985253.1063,30005,http,174.138.162.37:30005,false,8936.203956604,259,4017,6.0570626753976,174.138.162.37
true,1788985252.3208,transparent,6012.6111726081,1784897839.9339,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.","Guatemala City","North America",NA,Guatemala,GT,,false,"Ufinet Panama S.A.",14.6343,-90.5155,false,"UFINET Guatemala S. A",true,Guatemala,success,America/Guatemala,01001,1788523926,1788985252.3208,999,http,181.119.109.13:999,false,3249.5722770691,6772,26942,20.086610903482,181.119.109.13
true,1788985251.6835,elite,7394.5407756118,1787940506.5281,"AS5650 Verizon Business",FRONTIER-FRTR,Denver,"North America",NA,"United States",US,,false,"BraveWay LLC",39.7491,-104.9945,false,Sprint,true,Colorado,success,America/Denver,80202,1788541461,1788985251.6835,16062,http,104.218.199.17:16062,false,5410.1550579071,921,5775,13.754480286738,104.218.199.17
true,1788985251.6572,elite,6077.812444578,1787680701.9385,"AS210546 CHSL ONE LTD",CHSL-ONE,Helsinki,Europe,EU,Finland,FI,,false,"Chsl ONE LTD",60.1719,24.9347,false,"CHSL Helsinki",true,Uusimaa,success,Europe/Helsinki,00221,1788888680,1788985251.6572,8080,http,144.31.185.62:8080,false,5227.6957035065,15729,2853,84.646432030998,144.31.185.62
true,1788985250.3639,anonymous,7858.6913836778,1788441472.6652,"AS265629 FIBERNET",FIBERNET,Frontino,"South America",SA,Colombia,CO,,false,FIBERNET,6.77133,-76.1332,false,FiberComm,false,Antioquia,success,America/Bogota,057450,1788439225,1788985250.3639,999,http,170.239.205.20:999,false,816.53451919556,845,2934,22.360412807621,170.239.205.20
true,1788985250.2778,transparent,11382.700632284,1788470804.3427,"AS142341 PT Alfa Omega Interkoneksi",IDNIC-ALOI-AS-ID,Purwakarta,Asia,AS,Indonesia,ID,,false,"PT Alfa Omega Interkoneksi",-6.55694,107.443,false,"PT Alfa Omega Interkoneksi",false,"West Java",success,Asia/Jakarta,,1788469368,1788985250.2778,3125,http,103.169.132.106:3125,false,15055.969953537,333,2625,11.257606490872,103.169.132.106
true,1788985250.112,transparent,7636.8764571614,1754962210.374,"AS10834 Telefonica de Argentina","Telefonica de Argentina","Lomas de Zamora","South America",SA,Argentina,AR,,false,"Telefonica de Argentina",-34.7574,-58.4028,false,"Telefonica de Argentina",true,"Buenos Aires",success,America/Argentina/Buenos_Aires,1828,1788858576,1788985250.112,8080,http,200.70.35.2:8080,false,5853.8980484009,133549,292971,31.31131013786,200.70.35.2
true,1788966730.524,elite,892.2471887739,1750186295.8509,"AS38136 Akari Networks",AKARI-NETWORKS-AS-AP,Tokyo,Asia,AS,Japan,JP,,false,"Akari Networks Limited",35.6893,139.6899,false,"Private Customer",true,Tokyo,success,Asia/Tokyo,151-0053,1788798841,1788985250.1031,80,http,45.146.163.31:80,false,691.33925437927,119219,4186,96.60791702119,45.146.163.31
true,1788985249.9605,elite,7700.847889877,1787941677.2934,"AS5650 Verizon Business",FRONTIER-FRTR,"Las Vegas","North America",NA,"United States",US,,false,"BraveWay LLC",36.175,-115.1372,false,Sprint,true,Nevada,success,America/Los_Angeles,89101,1788544179,1788985249.9605,16062,http,104.251.93.22:16062,false,4449.024438858,658,5721,10.315096410096,104.251.93.22
true,1788985249.8608,elite,13466.873937183,1788913887.92,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788911237,1788985249.8608,36486,http,174.138.165.211:36486,false,17967.072486877,9,341,2.5714285714286,174.138.165.211
true,1788974364.8137,elite,1221.3401639432,1750610002.7643,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,"South Korea",KR,,true,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,false,"Alibaba.com Singapore E-Commerce Private Limited",true,Seoul,success,Asia/Seoul,04524,1788857418,1788985249.5252,3128,http,8.213.151.128:3128,true,705.16490936279,518665,41220,92.637773828554,8.213.151.128
true,1788749637.5435,elite,412.66920623319,1786460672.8638,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2066,-111.643,false,"Unified Layer",true,Utah,success,America/Denver,84606,1788877270,1788985249.4198,8085,http,162.214.159.94:8085,false,486.07516288757,46422,164,99.647962907311,162.214.159.94
true,1788985249.0926,transparent,5653.1681675061,1778574796.7146,"AS149360 PT Indo Telemedia Solusi",IDNIC-INTELMEDIA-AS-ID,Mranggen,Asia,AS,Indonesia,ID,,false,"PT Indo Telemedia Solusi",-7.0268,110.516,false,"PT. INDONET DATA BERSAMA",true,"Central Java",success,Asia/Jakarta,,1788856663,1788985249.0926,8080,http,210.87.92.82:8080,false,9323.7943649292,22841,68448,25.020539166822,210.87.92.82
true,1788985248.7468,transparent,8219.1850455394,1785245162.2382,"AS274029 KAZAV LATAM E.I.R.L.","KAZAV LATAM E.I.R.L.",Ayacucho,"South America",SA,Peru,PE,,false,"Kazav Latam E.I.R.L.",-13.1603,-74.2257,false,,true,Ayacucho,success,America/Lima,,1788873065,1788985248.7468,999,http,38.226.49.123:999,false,6790.9393310547,4122,25651,13.844758673966,38.226.49.123
true,1788982906.4911,elite,209.46276349214,1751045092.0026,"AS51167 Contabo GmbH",CONTABO,Karlsruhe,Europe,EU,Germany,DE,,true,"Contabo GmbH",48.9999,8.3732,false,"Contabo GmbH",true,Baden-Wurttemberg,success,Europe/Berlin,76229,1788858499,1788985246.5888,80,http,141.98.153.86:80,false,72.909355163574,443663,71041,86.197698094439,141.98.153.86
true,1788985246.4329,transparent,5827.4114697744,1778935243.7254,"AS273217 ACOLME TECH, SRL","ACOLME TECH, SRL","Santo Domingo Este","North America",NA,"Dominican Republic",DO,,false,"Cogent Communications",18.4842,-69.8466,false,"Alcome Tech SRL",true,"Santo Domingo Province",success,America/Santo_Domingo,11605,1788609710,1788985246.4329,999,http,38.75.82.212:999,false,6237.336397171,20783,68833,23.191171219425,38.75.82.212
true,1788983561.2699,transparent,1963.0900769839,1787597374.5546,"AS38731 Vietel - CHT Compamy Ltd",VTDC-AS-VN,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,VTDC,10.822,106.6257,false,"Viettel - CHT Company Ltd",true,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1788804395,1788985245.571,80,http,210.211.113.37:80,true,954.04362678528,23093,1116,95.390144161262,210.211.113.37
true,1788985245.5143,elite,8407.6005332875,1788531164.674,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788528367,1788985245.5143,32432,http,174.138.165.204:32432,false,7302.9069900513,265,2385,10,174.138.165.204
true,1788985245.2069,transparent,10402.072023701,1786845754.2968,"AS141071 PT Jembatan Data Pangrango",JEMBATANDATA-AS-ID,Bandung,Asia,AS,Indonesia,ID,,false,JEMBATANDATA,-6.9092,107.5934,false,,true,"West Java",success,Asia/Jakarta,40241,1788659947,1788985245.2069,3125,http,103.155.197.183:3125,false,9765.2685642242,1110,14160,7.2691552062868,103.155.197.183
true,1788985244.4665,transparent,5843.6745330165,1766840182.1599,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Pasig,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",14.5788,121.081,false,"Philippine Long Distance Telephone Company",true,"Metro Manila",success,Asia/Manila,1604,1788869686,1788985244.4665,8082,http,119.93.83.106:8082,false,7171.0488796234,25915,130639,16.553393717184,119.93.83.106
true,1788985244.3399,elite,6874.0346055282,1788943679.409,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788942400,1788985244.3399,36242,http,174.138.165.213:36242,false,5371.4566230774,19,221,7.9166666666667,174.138.165.213
true,1788985243.5807,anonymous,6110.9032383457,1787869462.3714,"AS273000 TELCOM MIKROTIK PERU S.A.C.","TELCOM MIKROTIK PERU S.A.C.","La Merced","South America",SA,Peru,PE,,false,"Telcom Mikrotik Peru S.A.C",-11.0615,-75.3351,false,"Telcom Mikrotik Peru S.A.C",true,Junin,success,America/Lima,,1788471171,1788985243.5807,999,http,38.252.213.243:999,false,5394.8879241943,1898,6265,23.251255665809,38.252.213.243
true,1788985230.817,elite,5961.1257631764,1783656860.6096,"AS198610 Beget LLC",BEGET-AS,"St Petersburg",Europe,EU,Russia,RU,,false,"Beget LLC",59.9351,30.4079,false,"Beget LLC",true,St.-Petersburg,success,Europe/Moscow,,1788494019,1788985243.3429,8888,http,159.194.228.40:8888,true,9561.910867691,56901,16586,77.43002163648,159.194.228.40
true,1788985147.8375,elite,6748.1609308768,1786785732.9037,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788596895,1788985243.2332,10931,http,111.119.162.248:10931,true,629.59384918213,6652,12733,34.315192158886,111.119.162.248
true,1788985243.2257,elite,4545.0077171075,1786122030.4935,"AS139080 The Internet Data Center of Sichuan Mobile Communication Company Limited",CMNET-SCIDC-CN,Jinrongjie,Asia,AS,China,CN,"Xicheng District",false,"China Mobile communications corporation",39.9155,116.36,true,"China Mobile Communications Group Co., Ltd",true,Beijing,success,Asia/Shanghai,,1788540152,1788985243.2257,8080,http,223.85.21.195:8080,true,5564.6014213562,43349,4995,89.667797451597,223.85.21.195
true,1788985241.8603,elite,14995.82734704,1788859751.4579,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788856529,1788985241.8603,37246,http,174.138.165.213:37246,false,12117.161273956,24,618,3.7383177570093,174.138.165.213
true,1788985143.6088,transparent,7684.3194426235,1746063955.5646,"AS262186 TV AZTECA SUCURSAL COLOMBIA","TV AZTECA SUCURSAL COLOMBIA",Líbano,"South America",SA,Colombia,CO,,false,"TV AZTECA SUCURSAL COLOMBIA",4.9237,-75.0603,false,"TV AZTECA SUCURSAL COLOMBIA",true,"Tolima Department",success,America/Bogota,731040,1788777615,1788985241.4219,999,http,186.96.111.214:999,true,18861.736059189,102532,147127,41.068817867571,186.96.111.214
true,1788985207.9628,elite,12374.517483665,1788492529.2771,"AS6698 Virtual Systems LLC",virtualsystems,Kyiv,Europe,EU,Ukraine,UA,,true,"Virtual Systems LLC",50.458,30.5303,false,"Vsys Ua Uc Ssd Vps",false,"Kyiv City",success,Europe/Kyiv,01001,1788489095,1788985240.9712,8888,http,213.111.149.30:8888,false,11109.574079514,1535,2423,38.78221323901,213.111.149.30
true,1788985240.858,transparent,5625.8244802369,1750609486.9524,"AS42313 ONE ALBANIA SH.A.",ONEALBANIA-AS,Tepelenë,Europe,EU,Albania,AL,,false,"ONE ALBANIA SH.A.",40.2959,20.024,false,,true,"Gjirokastër County",success,Europe/Tirane,,1788859451,1788985240.858,8079,http,79.106.108.156:8079,false,14239.605665207,35636,393076,8.3123402190748,79.106.108.156
true,1788985240.4195,elite,5144.1804228889,1788577730.6319,"AS62563 GLOBALTELEHOST Corp.",AS-GLOBALTELEHOST,Orenburg,Europe,EU,Russia,RU,"Poselok Rostoshi",true,"GLOBALTELEHOST Corp.",51.7896,55.2301,false,"mkr. Rostoshi",false,"Orenburg Oblast",success,Asia/Yekaterinburg,,1788575511,1788985240.4195,8080,http,103.102.230.99:8080,false,1450.6208896637,675,2223,23.291925465839,103.102.230.99
true,1788985241.561,transparent,5743.5944993146,1785701220.8355,"AS141955 PT Timor Lintas Nusantara",IDNIC-TIMORLINTAS-AS-ID,Cikupa,Asia,AS,Indonesia,ID,,false,"PT Timor Lintas Nusantara",-6.23639,106.508,false,,true,"West Java",success,Asia/Jakarta,,1788723778,1788985240.2765,1080,http,103.166.158.193:1080,true,465.14678001404,8993,21603,29.392731075958,103.166.158.193
true,1788985239.6816,transparent,6305.4830288941,1750186854.3286,"AS7303 Telecom Argentina S.A.","Telecom Argentina S.A.",Hurlingham,"South America",SA,Argentina,AR,,false,"Telecom Argentina S.A.",-34.5705,-58.6269,false,"Telecom Personal Bs",true,"Buenos Aires",success,America/Argentina/Buenos_Aires,1688,1788901792,1788985239.6816,8083,http,181.10.138.226:8083,false,2918.2081222534,59788,381485,13.548982149372,181.10.138.226
true,1788985239.5926,transparent,6066.4713361586,1783268989.233,"AS265981 Linknet Telecomunicações LTDA","Linknet Telecomunicações LTDA",Castanhal,"South America",SA,Brazil,BR,,false,"Linknet Telecomunicações LTDA",-1.2723,-47.8563,false,"Linknet Telecomunicações LTDA",true,Pará,success,America/Belem,68740,1788709811,1788985239.5926,8080,http,181.191.14.5:8080,true,712.59927749634,13988,37486,27.174884407662,181.191.14.5
true,1788985239.5679,transparent,5739.7247417212,1785133190.8224,"AS28435 JAVIER TAMAYO GARCIA","JAVIER TAMAYO GARCIA",Comalcalco,"North America",NA,Mexico,MX,,false,"Cogent Communications",18.2199,-93.2226,false,"Tamayo telecom sa de CV",true,Tabasco,success,America/Merida,86650,1788759918,1788985239.5679,8080,http,38.224.220.198:8080,false,3663.2354259491,7524,25616,22.703681351841,38.224.220.198
true,1788985239.3927,elite,9185.9344809192,1788076243.7078,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788680361,1788985239.3927,36087,http,174.138.165.204:36087,false,21881.092309952,734,4734,13.423555230432,174.138.165.204
true,1788985239.2769,transparent,5819.0185533011,1768313574.7447,"AS270006 INTEL COMUNICACIONES PERÚ SAC","INTEL COMUNICACIONES PERU SAC",Lima,"South America",SA,Peru,PE,,false,"INTEL COMUNICACIONES PERÚ SAC",-12.046,-77.0305,false,"INTEL COMUNICACIONES PERÚ SAC",true,"Lima Province",success,America/Lima,,1788879461,1788985239.2769,999,http,187.102.211.244:999,false,6830.2235603333,19227,286099,6.297203644629,187.102.211.244
